"","latitude","longitude","elevation","aspect","slope","meso_rel","class","browsing_index","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","elevation_aws_wgs84","slope_aws_wgs84","northness_aws_wgs84","eastness_aws_wgs84","tri_aws_wgs84","hli_aws_wgs84","twi_aws_wgs84","tpimeso_aws_wgs84","treeheight","elevation_srtm_wgs84","slope_srtm_wgs84","northness_srtm_wgs84","eastness_srtm_wgs84","tri_srtm_wgs84","hli_srtm_wgs84","tpi_srtm_wgs84","class_code"
"T1S4N1500",-41.67278,-71.21871,1499,320,20,"convex","Shrubland","low",5.64643621444702,11.3622274398804,-0.0857333615422249,745.380676269531,140.846862792969,19.253023147583,61.0181884765625,349.424652099609,74.4280624389648,74.4280624389648,349.424652099609,11.7223043441772,49.1886672973633,462.881408691406,19.0986804962158,-4.73255157470703,23.8312301635742,-0.0857333615422249,11.3622274398804,1507.40673828125,21.418363571167,0.815340399742126,-0.563192486763,13.4582118988037,0.891545236110687,4.69772863388062,-8.39583587646484,0,1317.48962402344,5.58734178543091,0.643243610858917,0.698254942893982,256.609130859375,0.548175990581512,68.5173187255859,3
"T1S4S1300",-41.678,-71.2177,1280,150,24,"flatcv","Subalpine forest","moderate",5.82740926742554,11.5446290969849,0.0819749981164932,750.588256835938,141.746963500977,19.3734874725342,61.2881736755371,352.649291992188,74.9092559814453,74.9092559814453,352.649291992188,11.7705669403076,49.3125267028809,463.566772460938,19.2951240539551,-4.57416343688965,23.8692874908447,0.0819749981164932,11.5446290969849,1322.2958984375,24.8208179473877,-0.958417057991028,0.272298455238342,14.2343797683716,0.449974805116653,6.79929161071777,10.9346103668213,23.6540412902832,1275.47717285156,4.66703033447266,0.504048943519592,0.781614184379578,275.884460449219,0.540129423141479,-26.6367511749268,9
"T1S4S1400",-41.67618,-71.21737,1395,140,29,"flatcv","Subalpine forest","moderate",5.80985736846924,11.5294904708862,0.06618981808424,748.986328125,141.344329833984,19.4194297790527,61.2275466918945,351.636596679688,74.7929916381836,74.7929916381836,351.636596679688,11.762809753418,49.2806930541992,463.586181640625,19.280345916748,-4.5885853767395,23.8689308166504,0.06618981808424,11.5294904708862,1418.92016601562,25.2074851989746,-0.992890119552612,0.0774203985929489,12.9752111434937,0.488251209259033,6.57838916778564,12.3343143463135,10.3192434310913,1280.55395507812,5.11391353607178,0.553060472011566,0.754218518733978,269.232269287109,0.542562186717987,-1.0046660900116,9
"T1S4S1500",-41.67372,-71.21774,1477,140,18,"irreg","Subalpine forest","moderate",5.72401475906372,11.4430961608887,-0.0126762865111232,746.473022460938,140.862640380859,19.3653049468994,61.0852546691895,350.079315185547,74.582878112793,74.582878112793,350.079315185547,11.739860534668,49.2254905700684,463.242065429688,19.1877422332764,-4.66131019592285,23.8490524291992,-0.0126762865111232,11.4430961608887,1513.57019042969,13.7694282531738,-0.852133989334106,0.515267670154572,8.31893062591553,0.524636566638947,4.90034532546997,5.78244113922119,12.0832509994507,1300.5126953125,5.51624059677124,0.598685622215271,0.730643510818481,257.7529296875,0.544556617736816,45.2349624633789,9
"T2S1N0800",-41.7962,-71.7113,770,340,0,NA,"Wet forest","low",7.18650007247925,12.6146965026855,1.79212939739227,1293.67163085938,227.056045532227,39.6047592163086,53.9220581054688,564.54541015625,151.543716430664,151.543716430664,564.54541015625,11.2241373062134,49.3317794799805,437.495239257812,20.0563182830811,-2.695552110672,22.7518711090088,1.79212939739227,12.6146965026855,831.883361816406,19.4316673278809,0.938008725643158,0.263213604688644,11.1307134628296,0.845709264278412,4.4187159538269,-7.34507179260254,15.3858613967896,929.504272460938,5.7465648651123,0.650639891624451,-0.281209230422974,543.424377441406,0.56801700592041,-263.898559570312,5
"T2S1N0900",-41.797,-71.7239,905,300,17,"convex","Wet forest","low",7.05608797073364,12.4628429412842,1.68285143375397,1298.26049804688,224.578506469727,40.3361511230469,53.0713691711426,562.988220214844,154.194030761719,154.194030761719,562.988220214844,11.1830396652222,49.4079895019531,436.036285400391,19.8603439331055,-2.77282452583313,22.6331691741943,1.68285143375397,12.4628429412842,924.986083984375,24.1321487426758,0.903900325298309,0.413056910037994,14.6114158630371,0.843511998653412,6.50329875946045,-11.3288488388062,19.0340023040771,952.7998046875,8.40171051025391,0.828885078430176,-0.373946875333786,545.7021484375,0.618403375148773,-167.211029052734,5
"T2S1N1000",-41.799,-71.7249,970,300,11,"convex","Wet forest","no_use",6.70346927642822,12.0915651321411,1.34319305419922,1270.73193359375,220.503143310547,38.784366607666,53.2237586975098,553.284057617188,149.925827026367,149.925827026367,553.284057617188,11.1002445220947,49.2740669250488,434.842071533203,19.4330005645752,-3.09289741516113,22.5258979797363,1.34319305419922,12.0915651321411,1017.63616943359,15.1104106903076,0.970910906791687,0.209048941731453,8.27480316162109,0.830344080924988,8.15380096435547,-7.99691915512085,7.50294637680054,1027.65686035156,10.72057056427,0.847155570983887,-0.349513322114944,590.402954101562,0.644578754901886,-109.820411682129,5
"T2S1N1100",-41.8009,-71.7268,1087,300,20,"convex","Wet forest","no_use",6.52801322937012,11.9055204391479,1.17357289791107,1259.40844726562,219.134780883789,37.9790687561035,53.3617858886719,550.183837890625,147.987396240234,147.987396240234,550.183837890625,11.0598173141479,49.2277641296387,434.069366455078,19.2159729003906,-3.24932622909546,22.4652996063232,1.17357289791107,11.9055204391479,1110.66687011719,21.8889064788818,0.40296733379364,-0.90108996629715,12.9682483673096,0.908551156520844,4.32792854309082,-4.08941125869751,13.6967372894287,1064.10168457031,12.5338249206543,0.842640578746796,-0.364709198474884,631.953369140625,0.662627995014191,-82.9984512329102,5
"T2S1N1200",-41.8023,-71.7239,1201,340,14,"irregcx","Subalpine forest","no_use",5.98898506164551,11.3457612991333,0.659427404403687,1208.89392089844,211.547882080078,35.5280952453613,53.548210144043,530.61669921875,140.640289306641,140.640289306641,530.61669921875,10.9334621429443,48.9803123474121,432.689086914062,18.5685062408447,-3.7518002986908,22.3203067779541,0.659427404403687,11.3457612991333,1219.24011230469,29.6363544464111,0.859831094741821,-0.506877601146698,19.2870464324951,0.947800993919373,4.40362691879272,-11.458625793457,10.6892261505127,1180.97448730469,16.2480144500732,0.847572207450867,-0.465557217597961,678.431945800781,0.708127915859222,1.71381676197052,9
"T2S1N1300",-41.8042,-71.7235,1298,330,14,"irreg","Subalpine forest","no_use",5.55248260498047,10.8890466690063,0.240897387266159,1172.00048828125,206.037475585938,33.5912055969238,53.7163963317871,516.964172363281,135.091995239258,135.091995239258,516.964172363281,10.8315525054932,48.8014144897461,431.365600585938,18.0416679382324,-4.15266132354736,22.1943283081055,0.240897387266159,10.8890466690063,1318.39123535156,26.7404708862305,0.614462733268738,-0.772852599620819,17.5267944335938,0.914601743221283,4.36303806304932,-7.83432912826538,12.0763292312622,1275.17810058594,19.2441349029541,0.860706865787506,-0.489693969488144,726.975341796875,0.743168115615845,71.9955215454102,9
"T2S1N1400",-41.8049,-71.7218,1388,275,31,"convex","Subalpine forest","no_use",5.2087140083313,10.5300579071045,-0.088193491101265,1143.92687988281,201.08430480957,32.3205451965332,53.6814498901367,505.113464355469,131.059951782227,131.059951782227,505.113464355469,10.7563161849976,48.6670951843262,430.460754394531,17.6340408325195,-4.46732997894287,22.1013717651367,-0.088193491101265,10.5300579071045,1415.89660644531,34.1283416748047,0.512623488903046,-0.851368010044098,23.1579494476318,0.956729054450989,4.62332487106323,-9.66611576080322,8.78030681610107,1351.23413085938,19.2568092346191,0.876303195953369,-0.463411003351212,715.441833496094,0.746674180030823,123.162590026855,9
"T2S1N1500",-41.8035,-71.719,1490,310,35,"convex","Subalpine forest","no_use",5.27193355560303,10.5966272354126,-0.0278408117592335,1141.61010742188,200.874160766602,32.4688415527344,53.6887474060059,503.735595703125,131.123565673828,131.123565673828,503.735595703125,10.7677402496338,48.661003112793,430.710754394531,17.7115325927734,-4.41571569442749,22.1272487640381,-0.0278408117592335,10.5966272354126,1425.18115234375,35.7573890686035,0.942488372325897,-0.331749618053436,23.1733074188232,0.988656401634216,3.56593918800354,-15.9183368682861,5,1336.53796386719,18.6699256896973,0.905708372592926,-0.279202491044998,708.022521972656,0.728591978549957,122.577774047852,9
"T2S1S0800",-41.7945,-71.7121,792,165,6,"flat","Wet forest","low",7.05268621444702,12.4752159118652,1.66379678249359,1288.50451660156,226.231842041016,39.0243034362793,54.0163307189941,563.428833007812,150.30354309082,150.30354309082,563.428833007812,11.1926031112671,49.273365020752,437.146057128906,19.9015159606934,-2.81314373016357,22.7146606445312,1.66379678249359,12.4752159118652,833.411254882812,20.3158569335938,-0.943126916885376,-0.29274109005928,11.6126832962036,0.618707716464996,5.39755868911743,7.85118818283081,14.5553913116455,968.973815917969,7.95510244369507,0.481785833835602,-0.430328100919724,568.326171875,0.563438236713409,-234.127914428711,5
"T2S1S0900",-41.791,-71.7222,890,140,24,"flat","Wet forest","low",6.84508275985718,12.2451000213623,1.479212641716,1288.25085449219,223.462692260742,39.021858215332,53.3763008117676,561.69775390625,151.040802001953,151.040802001953,561.69775390625,11.1316156387329,49.2697067260742,435.374603271484,19.6294803619385,-2.96336460113525,22.5928440093994,1.479212641716,12.2451000213623,914.433532714844,29.457426071167,-0.800077795982361,0.576108157634735,19.2765254974365,0.353398501873016,4.9376277923584,9.93296241760254,24.6711769104004,1000.61041259766,12.4537162780762,-0.183969214558601,-0.4973184466362,614.417541503906,0.56624710559845,-115.509422302246,5
"T2S1S1000",-41.7867,-71.7277,979,175,7,"flat","Wet forest","no_use",6.76657915115356,12.16978931427,1.40075600147247,1291.66418457031,223.038375854492,39.173885345459,53.1047859191895,561.899597167969,151.09587097168,151.09587097168,561.899597167969,11.1121377944946,49.2364654541016,435.429809570312,19.5408458709717,-3.02789950370789,22.5687446594238,1.40075600147247,12.16978931427,1014.77178955078,6.90804767608643,-0.741196095943451,-0.665832757949829,4.27350044250488,0.714061498641968,6.26531887054443,2.3537380695343,15.2512845993042,1014.16876220703,8.70001316070557,-0.905753791332245,0.00115766166709363,502.851684570312,0.493013650178909,-91.2785873413086,5
"T2S1S1100",-41.7759,-71.7296,1117,185,7,"convex","Wet forest","no_use",6.27800607681274,11.6474456787109,0.936756312847137,1248.08557128906,215.014144897461,36.9898834228516,52.3527221679688,540.051330566406,146.564636230469,146.564636230469,540.051330566406,11.0332841873169,49.137321472168,433.304077148438,18.9621086120605,-3.4919273853302,22.4540367126465,0.936756312847137,11.6474456787109,1135.41687011719,9.14237499237061,-0.261257857084274,-0.921683549880981,4.79473400115967,0.773669421672821,4.90953254699707,1.44303071498871,15,1107.18334960938,6.47510290145874,-0.803461134433746,-0.439161628484726,418.661895751953,0.529491305351257,-114.937721252441,5
"T2S1S1200",-41.7735,-71.735,1126,100,0,NA,"Subalpine forest","no_use",5.89081335067749,11.2291593551636,0.577053725719452,1237.83129882812,213.768646240234,36.2714576721191,52.6413841247559,538.654418945312,144.386932373047,144.386932373047,538.654418945312,10.9307479858398,49.0404281616211,431.278228759766,18.4669227600098,-3.82205152511597,22.2889728546143,0.577053725719452,11.2291593551636,1170.40930175781,9.61439514160156,-0.249626398086548,0.961293041706085,5.33991956710815,0.600534975528717,6.17624425888062,0.443183928728104,15.4682989120483,1188.22180175781,13.0746364593506,-0.625610589981079,0.460401684045792,558.964965820312,0.408650577068329,-92.5262222290039,9
"T2S1S1300",-41.7686,-71.737,1304,115,27,"convex","Subalpine forest","no_use",5.18281555175781,10.4859561920166,-0.0981900915503502,1201.20532226562,207.809417724609,34.1214408874512,52.9203987121582,526.234985351562,138.283615112305,138.283615112305,526.234985351562,10.7793436050415,48.8999366760254,428.870056152344,17.6010551452637,-4.44220733642578,22.0432605743408,-0.0981900915503502,10.4859561920166,1342.67517089844,26.3882427215576,-0.52732390165329,0.84861809015274,17.0610008239746,0.387631595134735,6.12214517593384,5.40695667266846,3,1339.42785644531,16.1446685791016,-0.517806172370911,0.771668553352356,625.81103515625,0.364086419343948,11.9056825637817,9
"T2S1S1400",-41.7675,-71.7376,1390,145,18,"flatcv","Subalpine forest","no_use",4.95249652862549,10.2469568252563,-0.318623721599579,1187.46911621094,205.285110473633,33.3749465942383,52.9485054016113,520.7646484375,136.12483215332,136.12483215332,520.7646484375,10.7348566055298,48.8443756103516,428.210266113281,17.3288192749023,-4.64848470687866,21.9773025512695,-0.318623721599579,10.2469568252563,1406.72509765625,24.5879173278809,-0.850354552268982,0.520986616611481,15.8749876022339,0.406914979219437,5.38036203384399,11.3786182403564,5.70924663543701,1389.39123535156,16.3365459442139,-0.422962009906769,0.854470491409302,633.468933105469,0.36758154630661,52.7206420898438,9
"T2S1S1500",-41.7664,-71.7398,1479,110,33,"flatcv","Subalpine forest","no_use",4.53629589080811,9.80917263031006,-0.712393820285797,1163.1298828125,200.311294555664,32.1933212280273,52.8616027832031,510.228637695312,132.579956054688,132.579956054688,510.228637695312,10.657054901123,48.7544898986816,426.690399169922,16.8275032043457,-5.03057718276978,21.8580799102783,-0.712393820285797,9.80917263031006,1531.576171875,32.2473640441895,-0.881443381309509,0.46668154001236,21.3241500854492,0.34472730755806,3.93190765380859,17.5767498016357,2.50787615776062,1479.13269042969,14.485297203064,-0.253656595945358,0.819499850273132,615.857238769531,0.401386350393295,113.80933380127,9
"T2S2N0500",-41.8565,-71.567,510,55,22,"concave","Wet forest","moderate",9.21697425842285,14.8797492980957,3.62662744522095,1080.75024414062,185.202163696289,34.8518104553223,56.0375022888184,481.48046875,125.647018432617,125.647018432617,464.952697753906,12.0375499725342,50.3714294433594,454.130584716797,22.825122833252,-1.07164239883423,23.896764755249,4.34415912628174,14.8797492980957,538.2666015625,18.7564601898193,0.877670764923096,0.4542336165905,11.8753185272217,0.813821732997894,5.30695009231567,-7.30322360992432,9.23972320556641,562.895751953125,8.02610969543457,-0.134972497820854,0.927746474742889,349.045715332031,0.472310751676559,-60.6393852233887,5
"T2S2N0600",-41.8594,-71.5876,592,315,10,"concave","Wet forest","low",8.4458646774292,14.0359630584717,2.91940975189209,1089.71643066406,186.647079467773,34.0022277832031,55.1289215087891,476.164581298828,126.387214660645,126.387214660645,471.675415039062,11.6690797805786,49.9224662780762,448.444458007812,21.6857776641846,-1.6884583234787,23.3742351531982,3.65274310112,14.0359630584717,625.831115722656,7.12411499023438,0.942946195602417,0.106195531785488,3.90997385978699,0.760608792304993,9.59951686859131,-4.22980880737305,11.054368019104,715.667419433594,9.39368629455566,0.217937365174294,0.344351470470428,448.425445556641,0.538925468921661,-91.188850402832,5
"T2S2N0700",-41.8605,-71.5837,683,315,19,"irreg","Wet forest","no_use",8.44303894042969,14.0333261489868,2.92102956771851,1083.61938476562,185.377700805664,34,55.0016632080078,473.287048339844,126.23706817627,126.23706817627,468.562042236328,11.6689682006836,49.9336357116699,448.344085693359,21.6854457855225,-1.68348860740662,23.3689346313477,3.65256929397583,14.0333261489868,714.917236328125,22.8205127716064,0.996832966804504,0.0656115859746933,11.2704877853394,0.906484305858612,6.16278648376465,-10.8210725784302,10.870023727417,719.633483886719,8.73717212677002,0.461918503046036,0.434728920459747,402.271606445312,0.553550899028778,-54.188648223877,5
"T2S2N0800",-41.8639,-71.5887,786,0,0,"irreg","Wet forest","low",8.1249532699585,13.7002601623535,2.61868977546692,1082.08666992188,186.465866088867,33.5050163269043,55.1587371826172,473.080200195312,125.085556030273,125.085556030273,470.815704345703,11.5488510131836,49.7411575317383,447.149017333984,21.2660732269287,-1.95115041732788,23.2172222137451,3.23102712631226,13.7002601623535,820.154357910156,12.5414609909058,0.975981593132019,-0.117075145244598,6.72362279891968,0.828498423099518,4.99448251724243,-5.28649759292603,10.3318939208984,782.739196777344,10.3505964279175,0.936911284923553,0.345624476671219,425.738616943359,0.611019313335419,-37.879955291748,5
"T2S2N0900",-41.8671,-71.5945,895,300,17,"irreg","Wet forest","no_use",7.53446292877197,13.058723449707,2.08462762832642,1070.82116699219,186.67366027832,32.334888458252,55.1759643554688,470.34423828125,122.86669921875,122.86669921875,469.761291503906,11.3392839431763,49.4131050109863,443.548065185547,20.5242652893066,-2.42232322692871,22.9465885162354,2.41093397140503,13.058723449707,909.437927246094,18.0726928710938,0.997998297214508,-0.0370009355247021,8.74292087554932,0.881098031997681,6.9410605430603,-7.94438648223877,8,902.456909179688,13.8471946716309,0.905606508255005,0.421475917100906,532.160949707031,0.624622702598572,-33.1803894042969,5
"T2S2N1000",-41.8704,-71.5971,995,10,15,"concave","Wet forest","low",6.9288969039917,12.4059371948242,1.52568650245667,1049.24194335938,184.980697631836,31.0182685852051,55.2822227478027,464.612579345703,119.204055786133,119.204055786133,464.565582275391,11.1489515304565,49.1536750793457,440.11669921875,19.7441387176514,-2.93724036216736,22.6813793182373,1.56016218662262,12.4059371948242,1011.88049316406,22.2463035583496,0.995563566684723,-0.0713661536574364,10.8505687713623,0.916910231113434,6.37270784378052,-10.4119329452515,13.5895690917969,1027.8271484375,15.7378902435303,0.881207585334778,0.470073103904724,586.56640625,0.627492964267731,-6.80045795440674,5
"T2S2N1100",-41.8725,-71.5973,1119,356,24,"flat","Shrubland","no_use",6.62471723556519,12.0782051086426,1.24161672592163,1032.33898925781,181.958938598633,30.2048110961914,55.1954040527344,458.169555664062,117.037666320801,117.037666320801,458.169555664062,11.0655765533447,49.0604705810547,438.526397705078,19.348352432251,-3.20604968070984,22.5544013977051,1.24161672592163,12.0782051086426,1123.00573730469,23.5891780853271,0.928329586982727,-0.303357779979706,13.8476676940918,0.922437250614166,4.4055962562561,-8.71514701843262,1.48061668872833,1092.240234375,14.933934211731,0.854729354381561,0.510575830936432,559.175903320312,0.616977691650391,11.6558170318604,3
"T2S2N1200",-41.8745,-71.6006,1182,6,3,"flat","Subalpine forest","low",6.16383409500122,11.5862474441528,0.806477308273315,1015.23449707031,178.981903076172,29.1217613220215,55.1669502258301,452.352996826172,114.616226196289,114.616226196289,452.352996826172,10.9413242340088,48.8744773864746,436.546020507812,18.7582836151123,-3.62748622894287,22.3857688903809,0.806477308273315,11.5862474441528,1221.59033203125,12.710789680481,0.899801433086395,0.40773743391037,7.32243824005127,0.790948688983917,5.13553428649902,-4.80983924865723,2.4016752243042,1186.76953125,13.3420877456665,0.803279638290405,0.585585355758667,519.197204589844,0.596411466598511,36.1509780883789,9
"T2S2N1300",-41.8766,-71.6057,1316,330,22,"convex","Subalpine forest","no_use",5.63413667678833,11.021614074707,0.305413693189621,1000.85205078125,177.249984741211,27.8053760528564,55.3866500854492,448.673492431641,111.916763305664,111.916763305664,448.673492431641,10.8011131286621,48.5993804931641,434.253784179688,18.0970764160156,-4.12731170654297,22.2243881225586,0.305413693189621,11.021614074707,1317.96765136719,24.5076942443848,0.955939471721649,-0.29130095243454,13.8841915130615,0.939851224422455,4.38793468475342,-9.84338092803955,8.43791484832764,1294.76928710938,10.4982557296753,0.703073143959045,0.692700684070587,442.789306640625,0.567825257778168,52.2922439575195,9
"T2S2N1400",-41.8738,-71.6188,1412,50,16,"irreg","Subalpine forest","low",5.07325267791748,10.4205265045166,-0.226723402738571,1027.91625976562,182.677276611328,27.6414680480957,55.8576354980469,464.039093017578,112.685180664062,112.685180664062,464.039093017578,10.6761932373047,48.4603843688965,431.619171142578,17.4528675079346,-4.57782411575317,22.0306911468506,-0.226723402738571,10.4205265045166,1415.99108886719,10.9534311294556,0.965154647827148,0.076189361512661,5.76697540283203,0.801940023899078,4.54124641418457,-3.02600574493408,9,1405.12939453125,11.5598964691162,0.264349639415741,0.899090528488159,523.958923339844,0.504942655563354,32.235221862793,9
"T2S2N1500",-41.877,-71.6181,1470,290,22,"convex","Subalpine forest","low",5.02027082443237,10.3597993850708,-0.278104871511459,1015.31921386719,180.092956542969,27.2625827789307,55.6937370300293,458.139739990234,111.460563659668,111.460563659668,458.139739990234,10.6621627807617,48.4264373779297,431.284606933594,17.360912322998,-4.65627098083496,22.017183303833,-0.278104871511459,10.3597993850708,1500.78979492188,10.0492553710938,0.678012788295746,-0.722874820232391,6.2475471496582,0.788915812969208,4.99364566802979,-1.95198285579681,4.24398040771484,1415.37426757812,8.59314155578613,0.0962363034486771,0.921719908714294,412.266845703125,0.496464639902115,29.74072265625,9
"T2S2N1600",-41.8824,-71.6313,1594,50,33,"irreg","Subalpine forest","no_use",4.5473518371582,9.8827600479126,-0.752969563007355,1026.50158691406,177.988952636719,27.8869285583496,54.6063690185547,457.438354492188,112.734832763672,112.734832763672,457.438354492188,10.6178092956543,48.3918952941895,430.844970703125,16.850191116333,-5.09087562561035,21.9410667419434,-0.752969563007355,9.8827600479126,1632.3359375,40.5882949829102,0.894903838634491,0.4451964199543,28.6244697570801,0.830550849437714,4.11856174468994,-18.3056297302246,1.49750220775604,1502.37670898438,11.3182249069214,-0.601874887943268,0.784771621227264,473.955963134766,0.401298493146896,-38.2157325744629,9
"T2S2S0500",-41.855,-71.567,531,130,31,"irreg","Wet forest","moderate",9.25294017791748,14.9200582504272,3.65941286087036,1080.27307128906,184.673309326172,34.9444808959961,55.8859977722168,480.601501464844,125.925689697266,125.925689697266,463.663360595703,12.0539379119873,50.3877868652344,454.409606933594,22.8835678100586,-1.03808403015137,23.92165184021,4.3773307800293,14.9200582504272,524.7861328125,23.7230854034424,-0.997312903404236,-0.0146981375291944,11.7602262496948,0.522269546985626,6.63384866714478,9.73369216918945,16.4858207702637,554.740966796875,7.81184577941895,-0.270489454269409,0.936495721340179,354.318420410156,0.460247755050659,-70.8440017700195,5
"T2S2S0600",-41.8494,-71.5627,588,115,11,"convex","Wet forest","moderate",9.31176471710205,14.9798631668091,3.72705507278442,1079.57946777344,184.716888427734,34.9728698730469,55.9837036132812,480.524353027344,125.55167388916,125.55167388916,462.604949951172,12.1155347824097,50.534797668457,454.363494873047,22.9892253875732,-0.985176205635071,23.974401473999,4.42739343643188,14.9798631668091,605.058349609375,11.7215118408203,-0.145564198493958,0.981003820896149,6.14731645584106,0.593798398971558,5.01152181625366,1.25357592105865,8,546.953063964844,7.15341520309448,-0.348961174488068,0.936434864997864,270.830474853516,0.458891779184341,-45.9676246643066,5
"T2S2S0700",-41.8523,-71.5799,667,200,22,"concave","Wet forest","no_use",8.52507019042969,14.1368064880371,2.99772763252258,1073.03112792969,182.827056884766,33.5143165588379,54.4890975952148,468.160461425781,125.584190368652,125.584190368652,459.893615722656,11.7149000167847,49.7931709289551,449.652069091797,21.8639144897461,-1.66197061538696,23.5258846282959,3.55633997917175,14.1368064880371,677.900329589844,32.525562286377,-0.966733038425446,0.252557039260864,19.5828132629395,0.385742574930191,7.35697507858276,13.8425817489624,20,707.074890136719,9.59347629547119,-0.746344566345215,0.657840013504028,485.095977783203,0.41503581404686,-78.5633010864258,5
"T2S2S0800",-41.8396,-71.5697,792,90,20,"convex","Dry forest","low",8.52958869934082,14.1545457839966,2.99157547950745,1069.8701171875,181.813400268555,33.816276550293,54.1111030578613,462.712738037109,125.350303649902,125.350303649902,456.560791015625,11.7667474746704,50.071403503418,450.613098144531,21.8469409942627,-1.65253305435181,23.499475479126,3.70243811607361,14.1545457839966,732.521484375,23.8534526824951,0.850645422935486,0.516065835952759,15.1650552749634,0.810237467288971,4.01127004623413,-7.25379991531372,5.50287008285522,712.627136230469,13.0146503448486,-0.181585520505905,0.973785996437073,419.131317138672,0.424565523862839,-29.9738845825195,4
"T2S2S0900",-41.8378,-71.573,883,100,22,"irregcx","Wet forest","no_use",8.20017623901367,13.7998752593994,2.68202209472656,1060.21264648438,181.19319152832,33.2006301879883,53.8916664123535,457.801635742188,124.112945556641,124.112945556641,454.103820800781,11.6411123275757,49.8757476806641,448.773742675781,21.4029426574707,-1.93620002269745,23.3391437530518,3.21157693862915,13.7998752593994,774.106262207031,13.5628576278687,0.192244827747345,0.965385735034943,7.1325831413269,0.631652057170868,8.29114723205566,-2.13141751289368,11.9603681564331,780.012268066406,15.1979389190674,-0.120953507721424,0.989958763122559,484.202667236328,0.413072764873505,-44.7956581115723,5
"T2S2S1000",-41.8491,-71.5764,974,190,24,"concave","Wet forest","low",8.22334098815918,13.8188905715942,2.7077751159668,1050.53515625,177.901245117188,33.1187515258789,53.7882194519043,454.226226806641,123.756774902344,123.756774902344,448.50439453125,11.6204328536987,49.7660331726074,448.780670166016,21.4484062194824,-1.90002465248108,23.3484306335449,3.13366365432739,13.8188905715942,863.191467285156,30.3027229309082,-0.634324789047241,0.772969782352448,20.3853874206543,0.333406388759613,5.12827968597412,10.3316841125488,7.00358152389526,774.369873046875,11.9162759780884,-0.588027477264404,0.786893129348755,503.498016357422,0.395615994930267,16.6269855499268,5
"T2S2S1100",-41.8422,-71.5875,1082,90,17,"irreg","Subalpine forest","low",6.64417314529419,12.1333665847778,1.2549694776535,992.372253417969,169.863220214844,29.1369342803955,52.9541358947754,430.139068603516,114.842300415039,114.842300415039,430.139068603516,11.1208391189575,49.0537452697754,440.20947265625,19.4114112854004,-3.25907373428345,22.6704845428467,1.2549694776535,12.1333665847778,1114.60278320312,23.7112197875977,0.179068356752396,0.979470312595367,12.7672691345215,0.565597116947174,6.98888206481934,-2.11068487167358,8.90359592437744,1103.24084472656,17.0789489746094,-0.672510266304016,0.68386322259903,631.65380859375,0.352482080459595,69.2201766967773,9
"T2S2S1200",-41.8382,-71.5891,1235,170,0,"flatcv","Subalpine forest","low",6.17634344100952,11.6447124481201,0.803409576416016,983.634704589844,171.354446411133,27.975025177002,53.6440124511719,430.855804443359,112.01611328125,112.01611328125,430.855804443359,11.0012331008911,48.9257011413574,439.045623779297,18.8215656280518,-3.66377997398376,22.4853458404541,0.803409576416016,11.6447124481201,1270.36267089844,19.8392868041992,-0.851423501968384,0.494928032159805,12.1700010299683,0.462197214365005,4.42755651473999,9.72020626068115,17.3693180084229,1203.94763183594,16.1080589294434,-0.504547834396362,0.848716974258423,560.780883789062,0.361921817064285,37.0970230102539,9
"T2S2S1300",-41.8358,-71.5964,1281,130,0,"concave","Subalpine forest","moderate",5.384765625,10.7982759475708,0.0425902642309666,986.770690917969,173.678070068359,26.7461585998535,54.5126113891602,438.813720703125,109.265571594238,109.265571594238,438.813720703125,10.8247575759888,48.6669273376465,435.586944580078,17.8566055297852,-4.38583469390869,22.2424392700195,0.0425902642309666,10.7982759475708,1325.41577148438,20.1926765441895,-0.959786355495453,0.261550188064575,11.2930660247803,0.497992128133774,5.86196422576904,8.64952087402344,14.7533578872681,1367.51184082031,13.8761205673218,-0.569591999053955,0.802257657051086,501.94970703125,0.37587097287178,29.363245010376,9
"T2S2S1400",-41.8332,-71.5947,1386,185,25,"convex","Subalpine forest","moderate",5.301673412323,10.7072267532349,-0.0339768044650555,985.244445800781,173.355270385742,26.6249122619629,54.4562225341797,437.740997314453,108.807327270508,108.807327270508,437.740997314453,10.820348739624,48.6850318908691,435.026397705078,17.7628002166748,-4.46218204498291,22.2249813079834,-0.0339768044650555,10.7072267532349,1385.99914550781,21.8007183074951,-0.996783316135406,-0.0715784654021263,10.6980695724487,0.550760269165039,6.99071836471558,9.49260997772217,7.75808191299438,1385.3046875,14.0674104690552,-0.426255166530609,0.882886946201324,502.033813476562,0.387436866760254,49.4043464660645,9
"T2S2S1500",-41.8306,-71.5962,1476,170,15,"irregcv","Subalpine forest","moderate",4.94433546066284,10.3242969512939,-0.37417870759964,984.466979980469,173.256423950195,26.1656074523926,54.5587577819824,438.474853515625,107.567176818848,107.567176818848,438.474853515625,10.7585067749023,48.6173934936523,433.325042724609,17.3370227813721,-4.79184675216675,22.1288681030273,-0.37417870759964,10.3242969512939,1504.71984863281,16.5061264038086,-0.970959782600403,-0.236805960536003,9.00299453735352,0.62375020980835,5.27826690673828,7.59907245635986,10.312596321106,1461.08715820312,13.0442409515381,-0.353236377239227,0.924488723278046,488.363342285156,0.403516203165054,64.1305389404297,9
